user_no,class_no,user_name,start_datetime,end_datetime,company_name,event_kind,result_kind
20224090,r3a201,吉田凛,2025-03-28 06:00:00+00,2025-03-28 07:00:00+00,株式会社エッジ,説明会_合,他
20233050,s2a111,井上優樹,2025-03-28 06:00:00+00,2025-03-28 07:30:00+00,株式会社ネクスト,試験_適正,不合格
20233023,s2a211,斎藤凛,2025-03-28 06:00:00+00,2025-03-28 07:00:00+00,株式会社ブルーム,説明会_合,他
20233021,s2a214,高橋拓也,2025-03-28 06:00:00+00,2025-03-28 07:30:00+00,株式会社ルミナス,試験_適正,不合格
20233042,s2a403,山本花子,2025-03-28 06:00:00+00,2025-03-28 07:00:00+00,株式会社ミライ,説明会_合,他
20233015,s2a410,池田凛,2025-03-28 06:00:00+00,2025-03-28 07:00:00+00,株式会社モデスト,説明会_合,他
20233011,s2a412,吉田葵,2025-03-28 06:00:00+00,2025-03-28 07:30:00+00,株式会社クレスト,試験_適正,辞退
20242042,j1a107,前田葵,2025-03-29 01:00:00+00,2025-03-29 01:45:00+00,株式会社アルファ,試験_面接,不合格
20242042,j1a107,前田葵,2025-03-29 01:00:00+00,2025-03-29 02:30:00+00,株式会社エンジン,試験_適正,不合格
20242045,j2a119,山崎翔太,2025-03-29 01:00:00+00,2025-03-29 02:30:00+00,株式会社テックワークス,試験_適正,結果待ち
20224029,r3a124,前田彩香,2025-03-29 01:00:00+00,2025-03-29 02:30:00+00,株式会社ステラ,試験_適正,不合格
20224050,r3a128,池田美咲,2025-03-29 01:00:00+00,2025-03-29 02:00:00+00,株式会社リンク,セミナー,他
20224028,r3a136,山下優樹,2025-03-29 01:00:00+00,2025-03-29 02:00:00+00,株式会社ユニオン,セミナー,他
20224079,r3a216,池田悠斗,2025-03-29 01:00:00+00,2025-03-29 02:00:00+00,株式会社フロンティア,セミナー,他
20224079,r3a216,池田悠斗,2025-03-29 01:00:00+00,2025-03-29 02:00:00+00,株式会社クレスト,インターン,他
20233002,s2a101,伊藤優樹,2025-03-29 01:00:00+00,2025-03-29 01:45:00+00,株式会社ミライ,試験_面接,結果待ち
20233019,s2a106,佐藤翔太,2025-03-29 01:00:00+00,2025-03-29 01:45:00+00,株式会社イノベーション,試験_面接,継続（合格）
20233058,s2a204,中村花子,2025-03-29 01:00:00+00,2025-03-29 01:45:00+00,株式会社コア,試験_面接,結果待ち
20233035,s2a210,石川優樹,2025-03-29 01:00:00+00,2025-03-29 02:30:00+00,株式会社イプシロン,試験_適正,不合格
20242016,j1a108,山崎凛,2025-03-29 04:00:00+00,2025-03-29 05:00:00+00,株式会社イプシロン,インターン,他
20242008,j2a111,橋本太郎,2025-03-29 04:00:00+00,2025-03-29 05:30:00+00,株式会社クレスト,試験_適正,不合格
20224029,r3a124,前田彩香,2025-03-29 04:00:00+00,2025-03-29 05:00:00+00,株式会社ステラ,インターン,他
20233003,s2a113,山下海斗,2025-03-29 04:00:00+00,2025-03-29 04:45:00+00,株式会社クラフト,試験_面接,不合格
20233033,s2a206,前田直樹,2025-03-29 04:00:00+00,2025-03-29 04:45:00+00,株式会社エッジ,試験_面接,結果待ち
20233020,s2a208,加藤直樹,2025-03-29 04:00:00+00,2025-03-29 04:45:00+00,株式会社ミライ,試験_面接,結果待ち
20233032,s2a308,佐藤葵,2025-03-29 04:00:00+00,2025-03-29 04:45:00+00,株式会社クレスト,試験_面接,結果待ち
20242046,j1a122,田中陸,2025-03-29 06:00:00+00,2025-03-29 07:30:00+00,株式会社ハーモニー,試験_適正,結果待ち
20242034,j2a101,小林拓也,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社ライト,試験_面接,不合格
20242023,j2a122,吉田大輔,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社ビジョン,試験_面接,結果待ち
20224068,r3a125,中島陽菜,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社シグマ,試験_面接,不合格
20224050,r3a128,池田美咲,2025-03-29 06:00:00+00,2025-03-29 07:00:00+00,株式会社ガンマ,説明会_合,他
20224050,r3a128,池田美咲,2025-03-29 06:00:00+00,2025-03-29 07:00:00+00,株式会社アーク,説明会_単,他
20224003,r3a203,加藤悠斗,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社イプシロン,試験_面接,継続（合格）
20224042,r3a222,山下美咲,2025-03-29 06:00:00+00,2025-03-29 07:00:00+00,株式会社クロス,セミナー,他
20224069,r3a240,中村優奈,2025-03-29 06:00:00+00,2025-03-29 06:30:00+00,株式会社ブルーム,試験_他,内定
20233032,s2a308,佐藤葵,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社オメガ,試験_面接,継続（合格）
20233024,s2a310,松本陸,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社クロス,試験_面接,結果待ち
20233059,s2a313,前田海斗,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社ユニオン,試験_面接,結果待ち
20233042,s2a403,山本花子,2025-03-29 06:00:00+00,2025-03-29 06:45:00+00,株式会社ベータ,試験_面接,結果待ち
20242015,j1a106,佐藤優奈,2025-03-30 01:00:00+00,2025-03-30 01:45:00+00,株式会社ノヴァ,試験_面接,継続（合格）
20242046,j1a122,田中陸,2025-03-30 01:00:00+00,2025-03-30 02:00:00+00,株式会社ハーモニー,説明会_単,他
20242001,j2a106,山崎直樹,2025-03-30 01:00:00+00,2025-03-30 01:45:00+00,株式会社ブリッジ,試験_面接,不合格
20242041,j2a118,藤田太郎,2025-03-30 01:00:00+00,2025-03-30 01:45:00+00,株式会社ブルーム,試験_面接,結果待ち
20224081,r3a205,森葵,2025-03-30 01:00:00+00,2025-03-30 02:00:00+00,株式会社レイヤー,説明会_合,他
20224086,r3a210,木村陸,2025-03-30 01:00:00+00,2025-03-30 02:30:00+00,株式会社イプシロン,試験_適正,結果待ち
20224052,r3a211,池田花子,2025-03-30 01:00:00+00,2025-03-30 02:00:00+00,株式会社レイヤー,インターン,他
20224004,r3a237,佐藤優奈,2025-03-30 01:00:00+00,2025-03-30 02:00:00+00,株式会社ホライズン,セミナー,他
20233035,s2a210,石川優樹,2025-03-30 01:00:00+00,2025-03-30 02:30:00+00,株式会社ビジョン,試験_適正,継続（合格）
20233060,s2a305,鈴木翔太,2025-03-30 01:00:00+00,2025-03-30 01:30:00+00,株式会社グロース,試験_他,内定
20233025,s2a406,山崎結衣,2025-03-30 01:00:00+00,2025-03-30 02:00:00+00,株式会社フロンティア,説明会_単,他
20242046,j1a122,田中陸,2025-03-30 04:00:00+00,2025-03-30 04:45:00+00,株式会社イノベーション,試験_面接,継続（合格）
20224013,r3a119,井上葵,2025-03-30 04:00:00+00,2025-03-30 05:00:00+00,株式会社リーフ,説明会_単,他
20224003,r3a203,加藤悠斗,2025-03-30 04:00:00+00,2025-03-30 04:45:00+00,株式会社ネクスト,試験_面接,結果待ち
20233022,s2a114,木村杏奈,2025-03-30 04:00:00+00,2025-03-30 05:30:00+00,株式会社フォース,試験_適正,結果待ち
20233023,s2a211,斎藤凛,2025-03-30 04:00:00+00,2025-03-30 04:45:00+00,株式会社フロンティア,試験_面接,結果待ち
20233053,s2a404,吉田葵,2025-03-30 04:00:00+00,2025-03-30 05:00:00+00,株式会社ミライ,インターン,他
20242037,j1a102,松本翔太,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社ベータ,試験_面接,不合格
20242014,j1a103,池田優奈,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社ハーモニー,試験_面接,結果待ち
20242006,j1a105,森葵,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社パルス,インターン,他
20242016,j1a108,山崎凛,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社サンライズ,試験_面接,結果待ち
20242039,j1a113,山崎遥,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社シグマ,試験_面接,継続（合格）
20242011,j1a116,林大輔,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社オービット,試験_面接,辞退
20242004,j1a118,木村拓也,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社ガンマ,試験_面接,結果待ち
20242001,j2a106,山崎直樹,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社グリーン,試験_面接,結果待ち
20242020,j2a121,伊藤陽菜,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社グロース,試験_面接,継続（合格）
20224031,r3a104,藤田陽菜,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社ストリーム,説明会_合,他
20224051,r3a208,斎藤優奈,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社レイヤー,説明会_単,他
20224032,r3a230,中村陸,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社ホライズン,説明会_単,他
20233058,s2a204,中村花子,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社コア,セミナー,他
20233023,s2a211,斎藤凛,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社イプシロン,説明会_単,他
20233060,s2a305,鈴木翔太,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社アトラス,試験_面接,結果待ち
20233054,s2a401,山本陽菜,2025-03-30 06:00:00+00,2025-03-30 07:00:00+00,株式会社サンライズ,説明会_単,他
20233042,s2a403,山本花子,2025-03-30 06:00:00+00,2025-03-30 06:45:00+00,株式会社ミライ,試験_面接,結果待ち
20242002,j1a115,藤田花子,2025-03-31 01:00:00+00,2025-03-31 01:45:00+00,株式会社サンライズ,試験_面接,結果待ち
20242034,j2a101,小林拓也,2025-03-31 01:00:00+00,2025-03-31 02:30:00+00,株式会社シグマ,試験_適正,結果待ち
20224049,r3a117,山田遥,2025-03-31 01:00:00+00,2025-03-31 01:45:00+00,株式会社ネクスト,試験_面接,結果待ち
20224072,r3a204,小林美咲,2025-03-31 01:00:00+00,2025-03-31 02:00:00+00,株式会社オービット,セミナー,他
20224032,r3a230,中村陸,2025-03-31 01:00:00+00,2025-03-31 02:30:00+00,株式会社テックワークス,試験_適正,継続（合格）
20224084,r3a239,渡辺結衣,2025-03-31 01:00:00+00,2025-03-31 02:30:00+00,株式会社フォース,試験_適正,不合格
20233026,s2a107,中村葵,2025-03-31 01:00:00+00,2025-03-31 01:45:00+00,株式会社フロンティア,試験_面接,結果待ち
20233028,s2a212,山田優奈,2025-03-31 01:00:00+00,2025-03-31 02:00:00+00,株式会社シグマ,セミナー,他
20233041,s2a213,井上陸,2025-03-31 01:00:00+00,2025-03-31 01:45:00+00,株式会社イプシロン,試験_面接,結果待ち
20233021,s2a214,高橋拓也,2025-03-31 01:00:00+00,2025-03-31 01:45:00+00,株式会社オービット,試験_面接,結果待ち
20242006,j1a105,森葵,2025-03-31 04:00:00+00,2025-03-31 05:00:00+00,株式会社デルタ,説明会_合,他
20224036,r3a108,森彩香,2025-03-31 04:00:00+00,2025-03-31 04:45:00+00,株式会社テックワークス,試験_面接,結果待ち
20224074,r3a123,阿部太郎,2025-03-31 04:00:00+00,2025-03-31 05:00:00+00,株式会社グロース,インターン,他
20224063,r3a212,阿部優奈,2025-03-31 04:00:00+00,2025-03-31 05:30:00+00,株式会社モデスト,試験_適正,結果待ち
20224065,r3a231,山本杏奈,2025-03-31 04:00:00+00,2025-03-31 04:45:00+00,株式会社プライム,試験_面接,結果待ち
20233004,s2a307,山本結衣,2025-03-31 04:00:00+00,2025-03-31 04:45:00+00,株式会社シード,試験_面接,不合格
20233032,s2a308,佐藤葵,2025-03-31 04:00:00+00,2025-03-31 05:30:00+00,株式会社クレスト,試験_適正,継続（合格）
20233008,s2a408,佐々木海斗,2025-03-31 04:00:00+00,2025-03-31 05:00:00+00,株式会社エンジン,セミナー,他
20224001,r3a111,阿部杏奈,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社ブリッジ,試験_面接,結果待ち
20224026,r3a120,木村葵,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社ブリッジ,試験_面接,結果待ち
20242003,j1a104,井上翔太,2025-03-31 06:00:00+00,2025-03-31 07:00:00+00,株式会社フォーカス,説明会_単,他
20242006,j1a105,森葵,2025-03-31 06:00:00+00,2025-03-31 07:00:00+00,株式会社ライト,説明会_単,他
20242042,j1a107,前田葵,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社アルファ,試験_面接,継続（合格）
20242026,j1a112,松本悠斗,2025-03-31 06:00:00+00,2025-03-31 07:30:00+00,株式会社ベータ,試験_適正,辞退
20242039,j1a113,山崎遥,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社サンライズ,試験_面接,不合格
20242029,j1a119,中島結衣,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社エンジン,試験_面接,結果待ち
20242046,j1a122,田中陸,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社エンジン,試験_面接,継続（合格）
20224080,r3a137,高橋美咲,2025-03-31 06:00:00+00,2025-03-31 07:00:00+00,株式会社ミライ,インターン,他
20224089,r3a214,斎藤直樹,2025-03-31 06:00:00+00,2025-03-31 07:30:00+00,株式会社オービット,試験_適正,継続（合格）
20233019,s2a106,佐藤翔太,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社アーク,試験_面接,結果待ち
20233041,s2a213,井上陸,2025-03-31 06:00:00+00,2025-03-31 06:45:00+00,株式会社リンク,試験_面接,不合格
20233021,s2a214,高橋拓也,2025-03-31 06:00:00+00,2025-03-31 07:00:00+00,株式会社クロス,セミナー,他
20234066,r3a226,木村優奈,2025-12-28 04:00:00+00,2025-12-28 05:00:00+00,株式会社アーク,説明会_単,他
20234067,r3a210,中島拓也,2026-01-05 04:00:00+00,2026-01-05 05:00:00+00,株式会社ブリッジ,説明会_単,他
20234062,r3a238,清水悠斗,2026-01-09 06:00:00+00,2026-01-09 06:45:00+00,株式会社モデスト,試験_面接,辞退
20234051,r3a241,高橋花子,2026-01-14 06:00:00+00,2026-01-14 07:00:00+00,株式会社エンジン,説明会_合,他
20234062,r3a238,清水悠斗,2026-01-18 04:00:00+00,2026-01-18 05:00:00+00,株式会社オメガ,インターン,他
20234044,r3a221,松本結衣,2026-01-22 06:00:00+00,2026-01-22 07:00:00+00,株式会社エコー,説明会_合,他
20234050,r3a135,佐藤杏奈,2026-01-25 04:00:00+00,2026-01-25 05:00:00+00,株式会社マーブル,説明会_単,他
20234048,r3a236,佐藤彩香,2026-01-25 04:00:00+00,2026-01-25 05:00:00+00,株式会社モデスト,セミナー,他
20234055,r3a121,鈴木悠斗,2026-01-26 01:00:00+00,2026-01-26 02:00:00+00,株式会社グリーン,セミナー,他
20234001,r3a206,藤田優奈,2026-01-26 01:00:00+00,2026-01-26 01:45:00+00,株式会社オービット,試験_面接,結果待ち
20243022,s2a209,山本遥,2026-01-26 04:00:00+00,2026-01-26 05:00:00+00,株式会社プライム,セミナー,他
20234073,r3a115,鈴木彩香,2026-01-27 06:00:00+00,2026-01-27 07:00:00+00,株式会社アセント,セミナー,他
20234034,r3a227,加藤優奈,2026-01-27 06:00:00+00,2026-01-27 07:00:00+00,株式会社プライム,セミナー,他
20234007,r3a131,高橋拓也,2026-01-28 04:00:00+00,2026-01-28 05:00:00+00,株式会社クロス,説明会_合,他
20234017,r3a143,田中杏奈,2026-01-29 06:00:00+00,2026-01-29 07:00:00+00,株式会社クロス,セミナー,他
20234005,r3a222,森大輔,2026-01-30 01:00:00+00,2026-01-30 01:45:00+00,株式会社オメガ,試験_面接,不合格
20234019,r3a101,高橋大輔,2026-02-01 04:00:00+00,2026-02-01 05:00:00+00,株式会社ブルーム,インターン,他
20234007,r3a131,高橋拓也,2026-02-01 04:00:00+00,2026-02-01 05:00:00+00,株式会社イプシロン,インターン,他
20234024,r3a208,鈴木太郎,2026-02-01 04:00:00+00,2026-02-01 05:30:00+00,株式会社エッジ,試験_適正,継続（合格）
20234049,r3a217,石川杏奈,2026-02-01 06:00:00+00,2026-02-01 06:45:00+00,株式会社リンク,試験_面接,結果待ち
20234051,r3a241,高橋花子,2026-02-02 06:00:00+00,2026-02-02 07:00:00+00,株式会社ネクスト,セミナー,他
20234009,r3a231,清水優奈,2026-02-03 01:00:00+00,2026-02-03 02:00:00+00,株式会社イノベーション,説明会_単,他
20234083,r3a242,木村彩香,2026-02-03 01:00:00+00,2026-02-03 02:00:00+00,株式会社ベータ,説明会_合,他
20243033,s2a101,山崎彩香,2026-02-03 01:00:00+00,2026-02-03 02:00:00+00,株式会社リンク,インターン,他
20243003,s2a309,渡辺太郎,2026-02-04 04:00:00+00,2026-02-04 05:00:00+00,株式会社スカイ,説明会_合,他
20234082,r3a108,斎藤花子,2026-02-05 01:00:00+00,2026-02-05 02:30:00+00,株式会社クラフト,試験_適正,結果待ち
20234027,r3a237,池田美咲,2026-02-05 04:00:00+00,2026-02-05 04:45:00+00,株式会社アビリティ,試験_面接,不合格
20234001,r3a206,藤田優奈,2026-02-06 01:00:00+00,2026-02-06 02:00:00+00,株式会社ミライ,セミナー,他
20234083,r3a242,木村彩香,2026-02-06 01:00:00+00,2026-02-06 02:00:00+00,株式会社デルタ,セミナー,他
20234008,r3a216,中村悠斗,2026-02-06 04:00:00+00,2026-02-06 05:30:00+00,株式会社パルス,試験_適正,結果待ち
20243026,s2a308,佐藤拓也,2026-02-06 06:00:00+00,2026-02-06 07:00:00+00,株式会社イプシロン,セミナー,他
20234048,r3a236,佐藤彩香,2026-02-07 01:00:00+00,2026-02-07 02:30:00+00,株式会社ビジョン,試験_適正,不合格
20234032,r3a125,山崎美咲,2026-02-07 04:00:00+00,2026-02-07 05:30:00+00,株式会社クレスト,試験_適正,結果待ち
20234078,r3a205,小林大輔,2026-02-07 04:00:00+00,2026-02-07 05:00:00+00,株式会社クレスト,インターン,他
20234022,r3a105,中村遥,2026-02-07 06:00:00+00,2026-02-07 07:30:00+00,株式会社ノヴァ,試験_適正,不合格
20234048,r3a236,佐藤彩香,2026-02-08 04:00:00+00,2026-02-08 05:00:00+00,株式会社クレスト,インターン,他
20243054,s2a404,林葵,2026-02-08 04:00:00+00,2026-02-08 05:00:00+00,株式会社ブリッジ,インターン,他
20234016,r3a111,渡辺翔太,2026-02-08 06:00:00+00,2026-02-08 07:00:00+00,株式会社リーフ,説明会_単,他
20234054,r3a219,山本優樹,2026-02-08 06:00:00+00,2026-02-08 06:45:00+00,株式会社ブリッジ,試験_面接,結果待ち
20234028,r3a220,前田陸,2026-02-09 01:00:00+00,2026-02-09 02:00:00+00,株式会社マーブル,セミナー,他
20234009,r3a231,清水優奈,2026-02-09 01:00:00+00,2026-02-09 02:30:00+00,株式会社イノベーション,試験_適正,結果待ち
20243013,s2a401,山口陸,2026-02-09 01:00:00+00,2026-02-09 02:00:00+00,株式会社クラフト,説明会_単,他
20234035,r3a104,佐々木遥,2026-02-09 04:00:00+00,2026-02-09 04:45:00+00,株式会社プライム,試験_面接,継続（合格）
20234012,r3a137,林結衣,2026-02-10 01:00:00+00,2026-02-10 02:00:00+00,株式会社パルス,インターン,他
20234015,r3a138,吉田健太,2026-02-10 01:00:00+00,2026-02-10 02:00:00+00,株式会社ミライ,セミナー,他
20234053,r3a139,伊藤陸,2026-02-10 01:00:00+00,2026-02-10 02:30:00+00,株式会社エンジン,試験_適正,結果待ち
20234005,r3a222,森大輔,2026-02-10 01:00:00+00,2026-02-10 02:00:00+00,株式会社オメガ,説明会_単,他
20234048,r3a236,佐藤彩香,2026-02-10 01:00:00+00,2026-02-10 01:45:00+00,株式会社ネクスト,試験_面接,継続（合格）
20234050,r3a135,佐藤杏奈,2026-02-10 04:00:00+00,2026-02-10 05:30:00+00,株式会社エッジ,試験_適正,結果待ち
20234074,r3a106,木村優樹,2026-02-10 06:00:00+00,2026-02-10 07:30:00+00,株式会社フォーカス,試験_適正,結果待ち
20234073,r3a115,鈴木彩香,2026-02-11 01:00:00+00,2026-02-11 02:00:00+00,株式会社プライム,説明会_合,他
20234048,r3a236,佐藤彩香,2026-02-11 01:00:00+00,2026-02-11 02:00:00+00,株式会社ルミナス,セミナー,他
20234011,r3a239,前田彩香,2026-02-11 01:00:00+00,2026-02-11 02:00:00+00,株式会社オーシャン,説明会_合,他
20234083,r3a242,木村彩香,2026-02-11 01:00:00+00,2026-02-11 02:00:00+00,株式会社エコー,セミナー,他
20243033,s2a101,山崎彩香,2026-02-11 01:00:00+00,2026-02-11 02:00:00+00,株式会社ブリッジ,インターン,他
20243039,s2a407,藤田悠斗,2026-02-11 06:00:00+00,2026-02-11 07:30:00+00,株式会社ホライズン,試験_適正,結果待ち
20234013,r3a122,山田海斗,2026-02-12 01:00:00+00,2026-02-12 02:30:00+00,株式会社ユニオン,試験_適正,不合格
20234034,r3a227,加藤優奈,2026-02-12 04:00:00+00,2026-02-12 05:30:00+00,株式会社プライム,試験_適正,結果待ち
20234057,r3a109,松本葵,2026-02-13 04:00:00+00,2026-02-13 05:00:00+00,株式会社フォース,インターン,他
20243044,s2a214,山本遥,2026-02-13 04:00:00+00,2026-02-13 05:00:00+00,株式会社ルミナス,セミナー,他
20234050,r3a135,佐藤杏奈,2026-02-13 06:00:00+00,2026-02-13 07:00:00+00,株式会社ホライズン,説明会_単,他
20234085,r3a136,池田悠斗,2026-02-14 01:00:00+00,2026-02-14 02:00:00+00,株式会社リンク,説明会_単,他
20243060,s2a208,石川彩香,2026-02-14 01:00:00+00,2026-02-14 02:00:00+00,株式会社リンク,説明会_合,他
20243022,s2a209,山本遥,2026-02-14 01:00:00+00,2026-02-14 02:00:00+00,株式会社ハーモニー,説明会_単,他
20243015,s2a213,橋本直樹,2026-02-14 04:00:00+00,2026-02-14 05:00:00+00,株式会社リーフ,インターン,他
20234035,r3a104,佐々木遥,2026-02-15 04:00:00+00,2026-02-15 05:30:00+00,株式会社グリーン,試験_適正,辞退
20234045,r3a235,木村優奈,2026-02-15 04:00:00+00,2026-02-15 05:30:00+00,株式会社パルス,試験_適正,継続（合格）
20234083,r3a242,木村彩香,2026-02-15 04:00:00+00,2026-02-15 05:30:00+00,株式会社エコー,試験_適正,継続（合格）
20234049,r3a217,石川杏奈,2026-02-15 06:00:00+00,2026-02-15 06:45:00+00,株式会社リンク,試験_面接,継続（合格）
20234049,r3a217,石川杏奈,2026-02-15 06:00:00+00,2026-02-15 07:00:00+00,株式会社プライム,説明会_合,他
20234021,r3a232,前田遥,2026-02-15 06:00:00+00,2026-02-15 07:00:00+00,株式会社シード,説明会_単,他
20243022,s2a209,山本遥,2026-02-15 06:00:00+00,2026-02-15 07:00:00+00,株式会社ハーモニー,説明会_合,他
20234040,r3a110,斎藤優奈,2026-02-16 01:00:00+00,2026-02-16 02:30:00+00,株式会社フロンティア,試験_適正,辞退
20234056,r3a229,山口健太,2026-02-16 01:00:00+00,2026-02-16 02:00:00+00,株式会社アトラス,説明会_単,他
20234048,r3a236,佐藤彩香,2026-02-16 01:00:00+00,2026-02-16 02:00:00+00,株式会社クレスト,セミナー,他
20243032,s2a109,藤田健太,2026-02-16 01:00:00+00,2026-02-16 02:30:00+00,株式会社レイヤー,試験_適正,継続（合格）
20234084,r3a141,藤田彩香,2026-02-16 04:00:00+00,2026-02-16 05:30:00+00,株式会社イノベーション,試験_適正,結果待ち
20234021,r3a232,前田遥,2026-02-16 04:00:00+00,2026-02-16 05:00:00+00,株式会社クレスト,説明会_単,他
20234022,r3a105,中村遥,2026-02-17 01:00:00+00,2026-02-17 02:00:00+00,株式会社ノヴァ,説明会_単,他
20234086,r3a103,前田優樹,2026-02-17 01:00:00+00,2026-02-17 01:45:00+00,株式会社マーブル,試験_面接,結果待ち
20234026,r3a225,阿部陽菜,2026-02-17 01:00:00+00,2026-02-17 02:00:00+00,株式会社パルス,説明会_合,他
20234082,r3a108,斎藤花子,2026-02-17 04:00:00+00,2026-02-17 05:00:00+00,株式会社フォース,セミナー,他
20234059,r3a203,高橋陸,2026-02-17 04:00:00+00,2026-02-17 05:30:00+00,株式会社シグマ,試験_適正,継続（合格）
20234067,r3a210,中島拓也,2026-02-17 04:00:00+00,2026-02-17 05:30:00+00,株式会社エッジ,試験_適正,不合格
20234026,r3a225,阿部陽菜,2026-02-17 04:00:00+00,2026-02-17 05:30:00+00,株式会社サンライズ,試験_適正,不合格
20243058,s2a206,橋本陸,2026-02-17 04:00:00+00,2026-02-17 05:00:00+00,株式会社ガンマ,説明会_単,他
20234013,r3a122,山田海斗,2026-02-18 04:00:00+00,2026-02-18 05:00:00+00,株式会社ユニオン,インターン,他
20234090,r3a126,佐々木陽菜,2026-02-18 04:00:00+00,2026-02-18 05:00:00+00,株式会社プライム,説明会_合,他
20234090,r3a126,佐々木陽菜,2026-02-18 04:00:00+00,2026-02-18 05:00:00+00,株式会社グロース,説明会_合,他
20234068,r3a207,山下美咲,2026-02-18 04:00:00+00,2026-02-18 05:00:00+00,株式会社ブルーム,セミナー,他
20234061,r3a218,松本海斗,2026-02-18 04:00:00+00,2026-02-18 04:45:00+00,株式会社フォース,試験_面接,結果待ち
20243036,s2a412,藤田悠斗,2026-02-18 04:00:00+00,2026-02-18 04:45:00+00,株式会社ミライ,試験_面接,継続（合格）
20243009,s2a310,林優樹,2026-02-18 06:00:00+00,2026-02-18 07:30:00+00,株式会社アセント,試験_適正,継続（合格）
20243029,s2a408,佐藤遥,2026-02-18 06:00:00+00,2026-02-18 07:00:00+00,株式会社クレスト,説明会_合,他
20243036,s2a412,藤田悠斗,2026-02-18 06:00:00+00,2026-02-18 07:00:00+00,株式会社ミライ,説明会_単,他
20243002,s2a113,山田拓也,2026-02-19 01:00:00+00,2026-02-19 01:45:00+00,株式会社ノヴァ,試験_面接,継続（合格）
20243033,s2a101,山崎彩香,2026-02-19 01:00:00+00,2026-02-19 02:30:00+00,株式会社ステラ,試験_適正,継続（合格）
20243011,s2a409,藤田優樹,2026-02-19 01:00:00+00,2026-02-19 02:30:00+00,株式会社エンジン,試験_適正,結果待ち
20234030,r3a215,斎藤優樹,2026-02-19 04:00:00+00,2026-02-19 05:00:00+00,株式会社ガンマ,セミナー,他
20234049,r3a217,石川杏奈,2026-02-19 04:00:00+00,2026-02-19 05:00:00+00,株式会社リンク,説明会_単,他
20243047,s2a110,吉田直樹,2026-02-19 04:00:00+00,2026-02-19 05:30:00+00,株式会社コア,試験_適正,結果待ち
20234042,r3a102,斎藤優奈,2026-02-19 06:00:00+00,2026-02-19 07:00:00+00,株式会社エコー,説明会_合,他
20234006,r3a116,前田凛,2026-02-19 06:00:00+00,2026-02-19 06:45:00+00,株式会社アルファ,試験_面接,結果待ち
20234002,r3a129,加藤拓也,2026-02-19 06:00:00+00,2026-02-19 07:00:00+00,株式会社ブルーム,説明会_単,他
20234079,r3a204,佐藤彩香,2026-02-20 01:00:00+00,2026-02-20 02:00:00+00,株式会社シグマ,インターン,他
20234024,r3a208,鈴木太郎,2026-02-20 01:00:00+00,2026-02-20 02:00:00+00,株式会社アビリティ,説明会_単,他
20234090,r3a126,佐々木陽菜,2026-02-20 04:00:00+00,2026-02-20 04:45:00+00,株式会社グロース,試験_面接,不合格
20243044,s2a214,山本遥,2026-02-20 04:00:00+00,2026-02-20 05:00:00+00,株式会社ベータ,セミナー,他
20243011,s2a409,藤田優樹,2026-02-20 04:00:00+00,2026-02-20 05:00:00+00,株式会社プライム,セミナー,他
20234026,r3a225,阿部陽菜,2026-02-20 06:00:00+00,2026-02-20 07:00:00+00,株式会社パルス,説明会_合,他
20243007,s2a108,前田葵,2026-02-20 06:00:00+00,2026-02-20 07:30:00+00,株式会社ミライ,試験_適正,継続（合格）
20243026,s2a308,佐藤拓也,2026-02-21 04:00:00+00,2026-02-21 05:30:00+00,株式会社ミライ,試験_適正,結果待ち
